state,idProduct,combinacion_id,referencia,referencia_combinacion,cantidad,cantidad_referencia,ean13_producto,ean13_combinacion,precio_producto,precio_combinacion,precio_mayor,precio_m_combinacion
,,2697.0,,5624UGR,,100.0,,8400000010634,,399.0,,0.0
,,2698.0,,5623UGR,,100.0,,8400000010641,,399.0,,0.0
,,2699.0,,,,30.0,,8400000010658,,13965.0,,0.0
,,2700.0,,5622UGR,,29.0,,8400000010665,,13965.0,,0.0
,,2701.0,,5624UGR,,29.0,,8400000010672,,13965.0,,0.0
,,2702.0,,,,29.0,,8400000010689,,13965.0,,0.0
,,2703.0,,,,15.0,,8400000010696,,285.0,,0.0
,,2704.0,,5622UGR,,1500.0,,8400000010702,,285.0,,0.0
,,2705.0,,5624UGR,,15.0,,8400000010719,,285.0,,0.0
,,2706.0,,5623UGR,,15.0,,8400000010726,,285.0,,0.0
,,2708.0,,5550,,1000.0,,8400000027083,,0.0,,0.0
,,2710.0,,5529,,1010.0,,8400000027106,,0.0,,0.0
,,2711.0,,4522,,9956.0,,8400000027113,,0.0,,0.0
,,2713.0,,3624,,854.0,,8400000027137,,0.0,,0.0
,,2717.0,,1194,,0.0,,8400000005906,,0.0,,0.0
,,2718.0,,1231,,0.0,,8400000005913,,0.0,,0.0
,,2719.0,,1217,,0.0,,8400000005890,,0.0,,0.0
,,2720.0,,3039,,0.0,,8400000027205,,0.0,,0.0
,,2725.0,,3037,,14.0,,8400000005548,,0.0,,0.0
,,2727.0,,6396,,1940.0,,8400000027274,,0.0,,0.0
,,2730.0,,6389,,486.0,,8400000027304,,0.0,,0.0
,,2735.0,,6365,,441.0,,8400000027359,,0.0,,0.0
,,2736.0,,6372,,1534.0,,8400000027366,,0.0,,0.0
,,2737.0,,6389,,0.0,,8400000010733,,0.0,,0.0
,,2738.0,,6372,,0.0,,8400000010740,,0.0,,0.0
,,2739.0,,6334,,751.0,,8400000027397,,0.0,,0.0
,,2741.0,,6327,,1762.0,,8400000027410,,0.0,,0.0
,,2742.0,,6341,,3269.0,,8400000027427,,0.0,,0.0
,,2743.0,,6358,,791.0,,8400000027434,,0.0,,0.0
,,2746.0,,9153,,523.0,,8400000027465,,0.0,,0.0
,,2748.0,,9177,,151.0,,8400000027489,,0.0,,0.0
,,2753.0,,1017,,0.0,,8400000001526,,12.0,,0.0
,,2758.0,,1017,,0.0,,8400000009546,,0.0,,0.0
,,2759.0,,5420,,1253.0,,8400000027595,,0.0,,0.0
,,2760.0,,5444,,384.0,,8400000027601,,0.0,,0.0
,,2761.0,,4400,,13.0,,8400000027618,,0.0,,0.0
,,2762.0,,4417,,45.0,,8400000027625,,0.0,,0.0
,,2763.0,,4394,,42.0,,8400000027632,,0.0,,0.0
,,2768.0,,8016,,200.0,,8400000001069,,0.0,,0.0
,,2769.0,,8054,,200.0,,8400000001076,,0.0,,0.0
,,2772.0,,3003M,,51.0,,8400000027731,,8.0,,0.0
,,2773.0,,3003,,0.0,,8400000001113,,0.0,,0.0
,,2774.0,,2432,,0.0,,8400000001120,,0.0,,0.0
,,2775.0,,2449,,23.0,,8400000001144,,0.0,,0.0
,,2776.0,,4280UGR,,593.0,,8400000027762,,0.0,,0.0
,,2777.0,,5287UGR,,1800.0,,8400000027779,,0.0,,0.0
,,2786.0,,5584UGR,,975.0,,8400000027861,,0.0,,0.0
,,2790.0,,2425,,331.0,,8400000027908,,0.0,,0.0
,,2791.0,,2418,,0.0,,8400000027915,,0.0,,0.0
,,2795.0,,8118,,0.0,,8400000006705,,0.0,,0.0
,,2797.0,,PER033/2,,0.0,,8400000000659,,16.0,,0.0
,,2798.0,,PER033/1,,0.0,,8400000000727,,0.0,,2.0
,,2826.0,,pk5-1011,,1457.0,,8400000028264,,0.0,,0.0
,,2827.0,,pk5-1027,,1835.0,,8400000028271,,0.0,,0.0
,,2828.0,,pk5-1003,,0.0,,8400000028288,,0.0,,0.0
,,2832.0,,pk10-1027,,918.0,,8400000028325,,0.0,,0.0
,,2833.0,,pk10-1003,,0.0,,8400000028332,,0.0,,0.0
,,2834.0,,pk10-1011,,734.0,,8400000028349,,0.0,,0.0
,,2841.0,,,,496.0,,8400000028349,,0.0,,0.0
,,2842.0,,3053,,0.0,,8400000009539,,0.0,,0.0
,,2843.0,,3039,,0.0,,8400000005548,,0.0,,0.0
,,2845.0,,3015,,0.0,,8400000009522,,0.0,,0.0
,,2848.0,,pk10-4242,,432.0,,8400000006231,,0.0,,0.0
,,2852.0,,pk10-5287UGR,,180.0,,8400000028523,,0.0,,0.0
,,2853.0,,pk10-4280UGR,,59.0,,8400000028530,,0.0,,0.0
,,2859.0,,,,0.0,,,,9979.0,,0.0
,,2860.0,,,,0.0,,8400000002547,,96.2,,0.0
,,2861.0,,,,0.0,,8400000009287,,0.0,,0.0
,,2867.0,,,,0.0,,,,9979.0,,0.0
,,2868.0,,,,0.0,,8400000002547,,96.2,,0.0
,,2869.0,,,,0.0,,8400000009287,,0.0,,0.0
,,2871.0,,,,0.0,,,,9979.0,,0.0
,,2872.0,,,,0.0,,8400000002547,,96.2,,0.0
,,2873.0,,,,0.0,,8400000009287,,0.0,,0.0
,,2875.0,,,,0.0,,,,9979.0,,0.0
,,2876.0,,,,0.0,,8400000002547,,96.2,,0.0
,,2877.0,,,,0.0,,8400000009287,,0.0,,0.0
,,2878.0,,,,10000.0,,8400000006972,,9.0,,0.0
,,2879.0,,PLACA5mm,,10000.0,,8400000006989,,14.0,,0.0
,,2881.0,,,,0.0,,,,9979.0,,0.0
,,2882.0,,,,0.0,,8400000002547,,96.2,,0.0
,,2883.0,,,,0.0,,8400000009287,,0.0,,0.0
,,2885.0,,,,0.0,,,,9979.0,,0.0
,,2886.0,,,,0.0,,8400000002547,,96.2,,0.0
,,2887.0,,,,0.0,,8400000009287,,0.0,,0.0
,,2889.0,,,,0.0,,,,9979.0,,0.0
,,2890.0,,,,0.0,,8400000002547,,96.2,,0.0
,,2891.0,,,,0.0,,8400000009287,,0.0,,0.0
,,2893.0,,,,0.0,,,,9979.0,,0.0
,,2894.0,,,,0.0,,8400000002547,,96.2,,0.0
,,2895.0,,,,0.0,,8400000009287,,0.0,,0.0
,,2897.0,,983,,500.0,,8400000028974,,0.0,,0.0
,,2898.0,,990,,494.0,,8400000028981,,0.0,,0.0
,,2899.0,,pk2-0990,,4154.0,,8400000028998,,0.0,,0.0
,,2900.0,,pk2-0983,,2145.0,,8400000029001,,0.0,,0.0
,,2901.0,,5584UGR,,0.0,,8400000010849,,0.0,,0.0
,,2903.0,,3583,,24.0,,8400000029032,,0.0,,0.0
,,2905.0,,3576,,19.0,,8400000029056,,0.0,,0.0
,,2909.0,,297,,16.0,,8400000029094,,0.0,,0.0
,,2910.0,,280,,779.0,,8400000029100,,0.0,,0.0
,,2914.0,,pk6-0243.3,,10.0,,8400000029148,,0.0,,0.0
,,2916.0,,pk6-0246.3,,69.0,,8400000029162,,0.0,,0.0
,,2917.0,,0244,,0.0,,8400000006378,,0.0,,0.0
,,2918.0,,0244,,0.0,,8400000006378,,0.0,,0.0
,,2919.0,,0244,,0.0,,8400000006378,,0.0,,0.0
,,2920.0,,LH3803,,0.0,,8400000000819,,0.0,,0.0
,,2921.0,,pk2-4242,,2161.0,,8400000029216,,0.0,,0.0
,,2922.0,,235,,829.0,,8400000029223,,0.0,,0.0
,,2923.0,,228,,426.0,,8400000029230,,0.0,,0.0
,,2925.0,,0359,,0.0,,8400000002424,,0.0,,0.0
,,2926.0,,0359,,0.0,,8400000002424,,0.0,,0.0
,,2927.0,,0359,,0.0,,8400000002424,,0.0,,0.0
,,2928.0,,2037,,1089.0,,8400000029285,,0.0,,0.0
,,2931.0,,2043,,151.0,,8400000029315,,0.0,,0.0
,,2934.0,,2142,,589.0,,8400000029346,,0.0,,0.0
,,2935.0,,2142,,0.0,,8400000004244,,0.0,,0.0
,,2936.0,,2159,,197.0,,8400000029360,,0.0,,0.0
,,2938.0,,2142,,0.0,,8400000004244,,0.0,,0.0
,,2939.0,,PLACA3mm,,10000.0,,8400000011013,,0.0,,0.0
,,2944.0,,PLACA5mm,,0.0,,8400000006989,,14.0,,0.0
,,2945.0,,,,0.0,,8400000006972,,9.0,,0.0
,,2947.0,,PLACA5mm,,0.0,,8400000006989,,14.0,,0.0
,,2948.0,,,,0.0,,8400000006972,,9.0,,0.0
,,2949.0,,80X80C,,985.0,,8400000011020,,0.0,,0.0
,,2950.0,,80X100,,996.0,,8400000011037,,585.0,,0.0
,,2951.0,,80X120,,997.0,,8400000011044,,10.0,,0.0
,,2952.0,,2267,,277.0,,8400000029520,,0.0,,0.0
,,2953.0,,2229,,156.0,,8400000029537,,0.0,,0.0
,,2954.0,,2243,,2693.0,,8400000029544,,0.0,,0.0
,,2955.0,,2250,,197.0,,8400000029551,,0.0,,0.0
,,2956.0,,2236,,1042.0,,8400000029568,,0.0,,0.0
,,2957.0,,5223,,144.0,,8400000029575,,0.0,,0.0
,,2959.0,,5529,,0.0,,,,0.0,,0.0
,,2961.0,,5636,,1919.0,,8400000029612,,0.0,,0.0
,,2962.0,,5612UGR,,3200.0,,8400000029629,,581.0,,0.0
,,2964.0,,5636,,97.0,,8400000029643,,581.0,,0.0
,,2965.0,,5612,,100.0,,8400000029650,,1317.0,,0.0
,,2967.0,,5636,,100.0,,8400000029674,,1317.0,,0.0
,,2968.0,,5612,,100.0,,8400000029681,,2517.0,,0.0
,,2970.0,,5636,,100.0,,8400000029704,,2517.0,,0.0
,,2971.0,,5612,,100.0,,8400000029711,,342.0,,0.0
,,2973.0,,5636,,100.0,,8400000029735,,342.0,,0.0
,,2974.0,,5612,,100.0,,8400000029742,,4322.0,,0.0
,,2976.0,,5636,,100.0,,8400000029766,,4322.0,,0.0
,,2977.0,,5612,,100.0,,8400000029773,,1805.0,,0.0
,,2979.0,,5636,,100.0,,8400000029797,,1805.0,,0.0
,,2980.0,,5612,,3000.0,,8400000029803,,0.0,,0.0
,,2981.0,,5619,,0.0,,8400000002363,,5.81,,0.0
,,2982.0,,5619,,0.0,,8400000002110,,0.0,,0.0
,,2983.0,,5619,,0.0,,8400000002363,,5.81,,0.0
,,2984.0,,5619,,0.0,,8400000002110,,0.0,,0.0
,,2985.0,,5619,,0.0,,8400000002363,,5.81,,0.0
,,2986.0,,5619,,0.0,,8400000002110,,0.0,,0.0
,,2987.0,,pk20-0081,,90.0,,8400000011099,,0.0,,0.0
,,2988.0,,pk20-0098,,111.0,,8400000011129,,0.0,,0.0
,,2991.0,,GU14.5W,,18.0,,8400000004305,,0.0,,0.0
,,2993.0,,GU14.5C,,1218.0,,8400000004312,,0.0,,0.0
,,2995.0,,59,,2276.0,,8400000029957,,0.0,,0.0
,,2996.0,,11,,2748.0,,8400000029964,,0.0,,0.0
,,2997.0,,0153,,0.0,,8400000004411,,0.0,,0.0
,,2998.0,,35,,1714.0,,8400000029988,,0.0,,0.0
,,2999.0,,0153,,0.0,,8400000004411,,0.0,,0.0
,,3000.0,,0153,,0.0,,8400000004411,,0.0,,0.0
,,3001.0,,0153,,0.0,,8400000004411,,0.0,,0.0
,,3002.0,,,,6.0,,8400000011235,,0.0,,0.0
,,3003.0,,,,6.0,,8400000011259,,0.0,,0.0
,,3004.0,,,,6.0,,8400000011266,,0.0,,0.0
,,3005.0,,,,6.0,,8400000011273,,0.0,,0.0
,,3006.0,,,,6.0,,8400000011280,,1.0,,0.0
,,3007.0,,183,,90.0,,8400000030076,,0.0,,0.0
,,3009.0,,184,,280.0,,8400000030090,,0.0,,0.0
,,3010.0,,263,,44.0,,8400000030106,,0.0,,0.0
,,3011.0,,223,,47.0,,8400000030113,,0.0,,0.0
,,3012.0,,249,,31.0,,8400000030120,,0.0,,0.0
,,3014.0,,276,,175.0,,8400000030144,,0.0,,0.0
,,3016.0,,283,,567.0,,8400000030168,,0.0,,0.0
,,3017.0,,,,0.0,,8400000011211,,0.0,,0.0
,,3022.0,,pk500-ftw01,,0.0,,8400000011396,,0.0,,0.0
,,3023.0,,2053,,0.0,,8400000004305,,0.0,,0.0
,,3024.0,,2039,,0.0,,8400000004329,,0.0,,0.0
,,3025.0,,2015,,0.0,,8400000004312,,0.0,,0.0
,,3026.0,,37,,0.0,,8400000005364,,0.0,,0.0
,,3027.0,,44,,0.0,,8400000005357,,0.0,,0.0
,,3032.0,,pk5-4034,,500.0,,8400000002646,,0.0,,0.0
,,3033.0,,pk5-4058,,500.0,,8400000002660,,0.0,,0.0
,,3034.0,,pk5-4010,,500.0,,8400000002653,,0.0,,0.0
,,3035.0,,pack5-3032,,500.0,,8400000030359,,0.0,,0.0
,,3036.0,,P0104,,0.0,,8400000000468,,0.0,,0.0
,,3037.0,,P0106,,0.0,,8400000000475,,0.0,,0.0
,,3038.0,,P0106.2,,0.0,,8400000000444,,0.0,,0.0
,,3039.0,,5620D,,80.0,,8400000001403,,0.0,,0.0
,,3040.0,,5616D,,100.0,,8400000001571,,33725.0,,0.0
,,3041.0,,5620D,,100.0,,8400000001717,,33725.0,,0.0
,,3042.0,,5637D,,100.0,,8400000001724,,33725.0,,0.0
,,3043.0,,5616D,,63.0,,8400000001397,,0.0,,0.0
,,3044.0,,5637D,,100.0,,8400000008655,,0.0,,0.0
,,3046.0,,1154,,20.0,,8400000001154,,0.0,,0.0
,,3047.0,,DW16W6K,,13.0,,8400000005623,,0.0,,0.0
,,3050.0,,2029P4,,0.0,,8400000030502,,0.0,,0.0
,,3051.0,,2011P4,,2000.0,,8400000030519,,0.0,,0.0
,,3059.0,,1011P2,,6000.0,,8400000011471,,0.0,,0.0
,,3060.0,,1027P2,,140000.0,,8400000011488,,0.0,,0.0
,,3061.0,,2011P2,,232.0,,8400000011518,,0.0,,0.0
,,3062.0,,2029P2,,232.0,,8400000011525,,0.0,,0.0
,,3063.0,,1011P3,,200.0,,8400000011549,,0.0,,0.0
,,3064.0,,1027P3,,200.0,,8400000011556,,0.0,,0.0
,,3065.0,,1011P5,,196.0,,8400000011570,,0.0,,0.0
,,3066.0,,1027P5,,200.0,,8400000011587,,0.0,,0.0
,,3067.0,,2135,,200.0,,8400000030670,,0.0,,0.0
,,3068.0,,2128,,200.0,,8400000030687,,0.0,,0.0
,,3069.0,,5050,,150.0,,8400000030694,,0.0,,0.0
,,3070.0,,2338,,150.0,,8400000030700,,0.0,,0.0
,,3071.0,,2390,,150.0,,8400000030717,,0.0,,0.0
,,3072.0,,5036,,150.0,,8400000030724,,0.0,,0.0
,,3073.0,,5043,,150.0,,8400000030731,,0.0,,0.0
,,3074.0,,5029,,150.0,,8400000030748,,0.0,,0.0
,,3078.0,,8551,,0.0,,,,0.0,,0.0
,,3079.0,,5009,,0.0,,,,0.0,,0.0
,,3080.0,,5005,,0.0,,,,0.0,,0.0
,,3084.0,,8551,,0.0,,,,0.0,,0.0
,,3085.0,,5009,,0.0,,,,0.0,,0.0
,,3086.0,,5005,,0.0,,,,0.0,,0.0
,,3087.0,,8551,,0.0,,,,0.0,,0.0
,,3088.0,,5009,,0.0,,,,0.0,,0.0
,,3089.0,,5005,,0.0,,,,0.0,,0.0
,,3090.0,,8551,,0.0,,,,0.0,,0.0
,,3091.0,,5009,,0.0,,,,0.0,,0.0
,,3092.0,,5005,,0.0,,,,0.0,,0.0
,,3093.0,,5009,,150.0,,8400000030939,,0.0,,0.0
,,3094.0,,5005,,150.0,,8400000030946,,0.0,,0.0
,,3095.0,,8551,,150.0,,8400000030953,,0.0,,0.0
,,3099.0,,8520,,150.0,,8400000030991,,0.0,,0.0
,,3100.0,,8537,,150.0,,8400000031004,,0.0,,0.0
,,3101.0,,8544,,150.0,,8400000031011,,0.0,,0.0
,,3102.0,,2336,,500.0,,8400000011785,,0.0,,0.0
,,3103.0,,2343,,500.0,,8400000011792,,0.0,,0.0
,,3106.0,,2449,,500.0,,8400000011846,,0.0,,0.0
,,3107.0,,2432,,500.0,,8400000011853,,0.0,,0.0
,,3108.0,,,,5000.0,,8400000011433,,0.0,,0.0
,,3109.0,,,,5000.0,,8400000011495,,3305785.0,,0.0
,,3110.0,,,,5000.0,,8400000011860,,3305785.0,,0.0
,,3111.0,,,,5000.0,,8400000011877,,18181818.0,,0.0
,,3112.0,,,,5000.0,,8400000011884,,18181818.0,,0.0
,,3113.0,,,,4997.0,,8400000011891,,18181818.0,,0.0
,,3114.0,,,,5000.0,,8400000011907,,10743801.0,,0.0
,,3115.0,,,,4998.0,,8400000031158,,0.0,,0.0
,,3116.0,,,,5000.0,,8400000031165,,2479338.0,,0.0
,,3117.0,,,,5000.0,,8400000031172,,2479338.0,,0.0
,,3118.0,,,,5000.0,,8400000031189,,11570247.0,,0.0
,,3119.0,,,,4994.0,,8400000031196,,11570247.0,,0.0
,,3120.0,,,,4999.0,,8400000031202,,11570247.0,,0.0
,,3121.0,,,,5000.0,,8400000031219,,661157.0,,0.0
,,3122.0,,0983,,0.0,,8400000006224,,0.0,,0.0
,,3123.0,,,,20.0,,8400000000017,,0.0,,0.0
,,3124.0,,,,20.0,,8400000000284,,0.0,,0.0
,,3139.0,,PK2-4000K,,100.0,,8400000000536,,37.190082,,0.0
,,3140.0,,PK4-4000K,,100.0,,8400000000628,,37.190082,,0.0
,,3141.0,,PK2-6500K,,100.0,,8400000000741,,41.322314,,0.0
,,3142.0,,PK4-6500K,,100.0,,8400000000772,,49.586776,,0.0
,,3143.0,,PK2-3000K,,100.0,,8400000000789,,57.851239,,0.0
,,3144.0,,PK4-3000K,,100.0,,8400000000826,,66.115702,,0.0
